"","y","mean","fD","H","ac3","ac8","ac15","Delta","Theta","Alpha","Beta","Gamma","variance"
"139",3,-73.7078651685393,1.32192809488736,0.820770420439255,0.80063161714303,0.401985333359589,-0.0194271623955455,3.33239174477916,14.6421323941983,77.3629759466423,192.59695874836,1961.74065090021,187.914175077763
"140",3,-12.6179775280899,1.5405683813627,0.823867686295599,0.845429023914849,0.4618833613446,0.0112831449147739,2.95356219661866,17.0799103883488,109.613894573499,750.576413935443,2421.32501929841,451.943629784803
"141",3,-9.51123595505618,1.62449086490779,0.795360498280175,0.888975572483131,0.451660338724991,-0.129652963229412,3.1726824432466,29.8520516812038,309.667919742196,2097.32296890398,26939.7850429572,2698.85015552593
"142",1,-24.6011235955056,1.29545588352617,0.813146918559507,0.577690269237027,0.127691562884474,-0.0200695659948604,9.06028410724527,894.340409260876,13234.2740884984,18355.2848015563,24328.2176451043,8696.0377388434
"143",5,-73.2808988764045,1.42884329880387,0.789033033813969,0.500832563744199,0.167470131568553,0.0461773736196224,7.37696071510627,159.897262921987,409.067274925579,882.619390407996,2408.29084064488,358.982796927569
"144",3,-12.3089887640449,1.52356195605701,0.922090020784541,0.929640266681256,0.710759598639361,0.299434801899472,3.80267783524454,48.4393433465468,310.603254269875,843.493242526362,15148.0638871032,2377.92093569479
"145",1,44.8932584269663,1.58496250072116,0.928072491895356,0.647635872296448,0.505418101324296,0.241284952968346,315.211379427619,9885.87044026658,790172.543145111,577921.87356383,676231.414290606,359077.078937345
"146",3,-0.48314606741573,1.44745897697122,0.855291641836767,0.791626316155885,0.343044674127051,0.0257052303496128,11.6727597604834,27.1220153049681,127.308250404303,882.407141633333,2807.30277382701,378.228527899448
"147",3,23.3988764044944,1,1.02801030866965,0.950774598548556,0.898709682030918,0.809439970494382,5.00460399970202,80.8291228736358,644.951818494655,643.047327300447,4552.33214830404,3127.05468799594
"148",3,30.2303370786517,1.38702312310925,0.846218772300236,0.758717149640161,0.380781362011112,-0.000505110628606404,3.7130881606492,29.3212516393327,146.431957788642,498.763006963155,2076.06444274023,277.353424744493
"149",2,-15.6460674157303,1.4594316186373,0.956750020694004,0.914692770213024,0.729701629858894,0.298580793298706,9.7597577740799,251.797382758989,760.615089551203,933.549512967145,41106.4262356519,4962.02656636831
"150",1,-4.93820224719101,1.55019708256048,0.724736615731733,0.206789485568433,0.146059799165114,-0.240412349148674,1882.83009451901,66167.2012893476,1883635.96477681,841109.530052632,1802335.2006446,333696.600679236
"151",5,-65.4213483146067,1.64769825606912,0.833544103820338,0.36353619289036,-0.035905026821295,0.230747621529799,11.4424698456118,196.711912412355,1179.57451616051,2527.8108579542,3245.3545411283,614.53897670285
"152",3,-43.7640449438202,1.41503749927884,0.849819361655237,0.849388091264103,0.391199781951386,-0.045953868654771,3.41381337620176,36.9903103223147,149.294684165556,1565.75387540177,9245.08402594138,887.729321399099
"153",5,-8.23595505617978,1.44745897697122,0.966760302621063,0.740190764436059,0.61127801081144,0.494805589517066,10.245952255824,220.235338185673,885.960399839691,1396.12639641671,2416.91886314785,1029.16434964769
"154",3,11.0224719101124,1.34103691783507,0.921561254506917,0.706255074002081,0.372167596303089,0.134825163975299,33.732328260084,918.372173817455,3919.22137363848,10859.2945881241,41395.8852192106,5229.99949216022
"155",2,-11.4606741573034,1.53605290024021,0.991702490098997,0.916560301566384,0.668355167115777,0.388601878372362,3.25688955832124,38.2666485154536,229.073282386375,1517.72643885188,23783.3360111661,3343.89957468419
"156",2,-21.7022471910112,1.41503749927884,0.895457774259389,0.863738032036492,0.494983200222617,0.297428028575648,2.36287927464106,27.3940593165658,52.0592587352704,1651.72413342736,4138.66921080049,1223.03513616454
"157",1,-28.7415730337079,1.53605290024021,0.838590900788,0.784969166308175,0.338542287181241,0.0460851362988502,23.427172990735,2877.22636730239,42277.8089522406,178983.196897457,751589.643018555,80239.9102393195
"158",4,7.41573033707865,1.8073549220576,0.872283737611357,0.67164841593889,0.309527834551616,0.180383005743094,5.98416572594118,42.8224518027474,863.034684700023,1785.46809828141,5650.03919301008,807.385513870374
"159",4,13.2415730337079,1.65711228647699,0.768417207225174,0.400749315778424,-0.148584948707958,0.505046285720622,8.2220577135671,1097.2914127039,1721.9797882927,12052.8516917745,8526.31675664833,2455.18990033644
"160",1,-11.4044943820225,1.48542682717024,0.738059431044234,0.500877870718296,-0.0156865926811831,-0.179571745835616,16.2430427563167,1663.52097574299,22515.507725865,57632.73301956,66499.2959151896,14105.1913921158
"161",1,-45.3258426966292,1.53605290024021,0.742013559031083,0.645293780217969,0.356384783797568,0.0902232790852068,44.4331370258115,4662.70343270745,52245.7669583686,64306.541677376,97834.2566459954,34865.7011362915
"162",5,7.96629213483146,1.50250034052918,0.73024637461037,0.55435443632592,0.048840278969216,-0.141405838584836,10.1884665120372,98.4663972825387,647.344859036417,1421.09209688511,4239.08229222599,502.78981781248
"163",4,-10.1573033707865,1.62148837674627,0.89735901715971,0.75419078750381,0.296914410799854,0.596732585187711,7.92547658186841,246.758630781033,1177.4838564485,10728.3655031349,1809.20407232143,3234.48359042722
"164",4,0.264044943820225,1.73696559416621,0.716546478915981,0.527034181199241,-0.344950921275498,0.535595563807883,8.48473371949402,497.227805870934,2130.75832782036,36031.0249859196,8831.6023530786,7167.85644004317
"165",1,-45.6741573033708,1.34395440121736,0.586568031784892,0.565708373887627,-0.250334120826665,-0.246282470312938,35.5847254394484,3041.75466829589,64270.3093540864,471360.038034816,1035897.99627928,86881.5881419412
"166",1,15.6292134831461,1.12553088208386,0.893270847212761,0.868430028175545,0.647539736233398,0.426882854663265,4.46143298635568,466.9391569866,5671.77721874075,12395.2341016957,32216.5690983068,13252.1668253666
"167",5,8.08988764044944,1.46948528330122,0.862409737998694,0.559792276244735,0.10445239384338,0.17370399181935,16.03119117339,176.372983104629,1205.94320938849,3484.19929511404,3780.30331456776,1067.58509490256
"168",4,-9.64606741573034,1.70781924850669,0.763027139107984,0.240181412623797,-0.12952991336798,-0.0330966361462075,49.0601177358735,527.170061354787,12994.1678604891,8795.07784650568,6299.71659702547,2421.28080365645
"169",5,-9.78651685393258,1.61667136044849,0.537022179436011,0.0625496106225427,-0.158684650245643,-0.00914100258082034,60.7626932040041,570.374430779285,3906.80333518295,3046.30290599229,3514.99333475769,978.530438646607
"170",1,-37.7865168539326,1.64385618977472,0.519297851313622,0.613563919252655,-0.355736527989903,-0.534325577203326,41.2125883969599,3473.39256804992,89282.0177738782,646944.33053004,302281.159605493,82007.5586872342
"171",4,0.050561797752809,1.79141337818858,0.45998697946948,0.31345802835233,-0.71356656421537,0.646546852899391,8.9252077216312,541.964455758958,7747.44560240061,92793.9227843117,24097.2985018243,10909.9126832984
"172",1,-44.1179775280899,1.4594316186373,0.633187490047945,0.58120001801064,-0.171105416969573,-0.230770118307612,8.53412906384777,546.719643301289,13446.7702302435,31554.2302189787,68726.3015774746,9478.20634164921
"173",5,-12.7640449438202,1.34395440121736,0.830273148457817,0.687609384024303,0.333013171607203,0.096181397839478,5.63365562105342,152.050114093571,703.563879493772,1895.93835031943,6681.00501379989,815.503332698534
"174",5,63.3932584269663,1.44057259138598,0.950870159838744,0.497600150219785,0.4160919947185,0.498360675014508,62.09924827919,1302.37537346525,3384.46337291014,5059.06780882973,5649.14062373088,2821.09871135657
"175",1,-43.247191011236,1.55019708256048,0.746014770587972,0.740380409537643,-0.0376606499728857,-0.308461330181383,124.216532869387,4690.02279278402,19839.5841711424,369678.60116215,554751.972997139,82357.8368564718
"176",5,-8.21910112359551,1.69187770463767,0.904374695897324,0.576720614855092,0.261679835522629,0.316105365550731,5.45705771752868,586.999555063979,525.338961445366,3764.34162806353,5386.86659065116,1362.08166698407
"177",1,21.4943820224719,1.53051471669878,0.92556537512875,0.798338181433679,0.556992378178106,0.33704943095432,10.7838252649507,1751.69192736894,5836.16144658118,17312.1757431845,58302.165472671,12667.290928712
"178",2,55.8595505617978,1.32192809488736,0.814935251210841,0.878538799321352,0.519294053962497,0.017936551181331,15.9465408294277,140.193097465017,882.664850759596,5182.32716214776,69446.3439327635,5389.96321335619
"179",1,19.0449438202247,1.32192809488736,0.73605823777922,0.424300137839058,0.473610624644202,-0.0771008588084943,152.666281552472,59331.7928708149,419321.068286943,96197.3014012644,319975.235838547,127469.692883895
"180",1,-147.123595505618,1.20163386116965,0.805301089714236,0.802714434839013,0.280826007719251,-0.0896688934617559,4.86265910230106,958.983924724594,11546.7562692085,64513.4992425393,261385.771849986,34629.3857677903
"181",3,-16.8426966292135,1.12553088208386,0.980623900246575,0.909719302307869,0.681318165123857,0.503260602911238,5.38333850260544,34.1182152376787,184.619270784434,2233.09825294041,2942.55216924429,1755.5570367549
"182",4,-31.4438202247191,1.50901364748786,0.796642907456595,0.493962277692233,0.0361751153248178,0.28867555218191,5.36703283331667,394.326018986197,2484.49405137123,8079.40341136023,7434.30443643405,2027.35558306354
"183",5,-59.8314606741573,1.55019708256048,0.729127620347757,0.672185069664205,0.136018944861928,-0.325699798313188,7.54604267239646,136.345550264371,1027.90339991628,2357.9055254647,13977.2887275381,1141.8245413572
"184",1,42.6573033707865,1.36257007938471,0.699355016485856,0.731253225555918,0.225379525501719,-0.203898533647948,207.561051958926,15363.2261653851,189998.488572245,639798.71414849,886175.868677751,220686.463816416
"185",5,-22.3258426966292,1.54748779530249,0.683144295199581,0.375521618763362,-0.387585871751158,0.535712372475324,13.9825610309288,298.634154852243,2505.16835697987,14733.2509759002,3292.39502130072,2037.19266171523
"186",2,20.9044943820225,1.37851162325373,1.00438528894326,0.918868178120299,0.736785107293344,0.491637046338014,3.66415811728441,19.4777393672659,177.983917090041,426.770874212849,2833.55440797998,869.194216974545
"187",5,-77.1629213483146,1.40209844357135,0.748470488628873,0.430707670533714,-0.0394798888627162,0.122334887783107,12.6938726717948,162.340035679241,593.801592740632,2055.52624784111,4206.49516168759,487.470481812988
"188",2,-18.3820224719101,1.63742992061529,0.922973394387025,0.941201086892267,0.734040693782788,0.438175299959244,1.40342543739255,18.8220981425856,238.244625987206,2256.16202409859,12288.1904850881,4134.32781057576
"189",3,-11.5898876404494,1.12553088208386,0.967482361674748,0.947608884492402,0.780868859644066,0.501687119339571,3.18714616177279,22.5953435210899,164.790068653296,866.318871131905,8994.33779902298,1926.48057512855
"190",4,-4.07303370786517,1.64769825606912,0.676101309867814,0.47926325953857,-0.397200341240629,-0.00397046609133842,7.87080348874927,155.539209214737,1209.09944739398,6248.34988065336,1879.26967008814,1021.1302291627
"191",1,-55.2752808988764,1.40209844357135,0.615495781951456,0.695285745658238,-0.109052539006609,-0.592604953215319,9.5918311950004,755.817079752949,15060.0667930169,60729.9646843262,418727.697386632,21848.2119278868
"192",5,21.7303370786517,1.58496250072116,0.931185298979198,0.69748822473978,0.442922620709467,0.383788575333597,26.3716914474964,523.81170700862,1603.06944875302,5194.02209528418,9608.59119871141,2435.56528915127
"193",4,0.713483146067416,1.58496250072116,0.596694648231923,0.267320726383963,-0.285881645440067,-0.0312207877763192,208.75901935529,1126.44026001256,22532.0179869034,28580.595168229,23570.1612379804,4791.4259188726
"194",5,10.7640449438202,1.48542682717024,0.953514567717406,0.735182501271902,0.628446249874984,0.610377414276513,11.8486354508723,429.45883082092,3091.87713281246,4447.70790834563,3762.01247117464,2760.91576207706
"195",5,-15.0730337078652,1.61667136044849,0.625528729975514,0.0983213109007097,-0.0167143558491307,0.0942219422080978,10.4795959475338,940.130825508587,1992.70959398862,4890.22420187421,1193.93117510623,1026.46356249603
"196",2,-21.4157303370787,1.09953567355091,0.931727056387878,0.876863852645664,0.541355538359871,0.250668191779126,18.985357768303,1187.34238248169,14511.2697766773,91011.9905452275,406526.819836383,59891.1821240399
"197",3,-5.29213483146067,1.58496250072116,0.998923375404216,0.916320050775533,0.648475603956122,0.369709709305413,2.73781107525161,11.899865201558,105.673426103459,869.094247212467,6057.75285487206,944.806830444995
"198",3,3.3876404494382,1.48542682717024,0.951650504149844,0.864115802284679,0.461567934190945,0.314894723991827,2.47748334428188,29.3455796127834,232.86478600146,4343.86836898592,14979.7819879219,2227.94493112423
"199",4,-12.8202247191011,1.67807190511264,0.626006445486779,0.544208323117505,-0.53226819642016,0.0816459386811947,6.48547718662027,73.0640080004976,3691.21664758879,36907.5833830471,7306.16477966,4228.06919316955
"200",3,23.3314606741573,1.44745897697122,0.88387622379397,0.834575087091801,0.323934036860738,-0.14409573774444,5.24985332692604,86.9228048461419,182.714355226499,2996.41903254462,26093.7415908663,1970.90081254364
"201",1,-2.80898876404494,1.52356195605701,0.398945327484295,0.47870179467305,-0.376256090532959,-0.242643539519254,176.440961886867,38718.4842436093,463735.602698352,1060562.78127259,4333135.13776556,331160.901161683
"202",2,-7.9438202247191,1.43295940727611,0.943775959409579,0.893341647462405,0.579233419588765,0.114197685577957,15.307307961837,231.051356092891,655.547447140584,4611.23074501278,29923.8629480265,5965.33015933473
"203",4,6.93820224719101,1.50250034052918,0.738128358908025,0.388283268064756,-0.129635627831766,0.112599709869005,105.023826007192,806.059506536849,8004.10984994802,11581.7828587391,17394.7743067622,2707.47073573288
"204",1,-26.1292134831461,1.49185309632967,0.470155725489322,0.531982734054035,-0.296966398045344,-0.367801223744625,14.3064837193964,5018.99369118908,78333.3785959851,319848.111768555,1259733.95716778,83914.6216276265
"205",4,-20.938202247191,1.73696559416621,0.518891523300038,0.342999967102842,-0.718029770546781,0.600120673736875,10.2452166035999,841.50874358803,7265.74055207227,64378.8533300879,10914.1899385775,7018.41988827525
"206",2,-24.0449438202247,1.39854937649027,0.841220462454466,0.842398249943479,0.307592483968089,-0.0994638079924909,2.91560621847147,20.5445039417136,160.948210945373,1828.88271179491,9051.19306663708,889.286104234114
"207",5,-18.9213483146067,1.54432051622381,0.840054755333898,0.69227411254809,0.0296384865991497,-0.0683577253711162,5.11431014693223,61.7261202193038,906.79628974589,4988.60407023361,12294.8475748369,1355.05592585539
"208",5,20.4943820224719,1.5405683813627,0.99145423671952,0.79723477076232,0.603871988434087,0.605747388096608,5.91407339053834,144.208008922043,1186.52731420815,2275.25149376424,3921.00820005011,1809.26832984193
"209",1,16.685393258427,1.65207669657969,0.613200192384685,0.197466849641645,-0.248251514308997,0.0112774931722407,782.848710277493,17114.4662824354,952988.936330601,1339729.30467117,625685.917985405,263163.019107472
